id,psgc,type,name
8661383028,,4,Napuro II
8661383029,,4,Napuro
8661383030,,4,Palale
8661383031,,4,Panabatan
8661383032,,4,Panaruan
8661383033,,4,Roxas
8661383034,,4,Salvacion
8661383035,,4,Solsogon
8661383036,,4,Sundara
8661384000,,3,Santa Rita
8661384001,,4,Alegria
8661384002,,4,Anibongan
8661384003,,4,Aslum
8661384004,,4,Bagolibas
8661384005,,4,Binanalan
8661384006,,4,Bokinggan Poblacion
8661384007,,4,Bougainvilla Poblacion
8661384008,,4,Cabacungan
8661384009,,4,Cabunga-An
8661384010,,4,Camayse
8661384011,,4,Cansadong
8661384012,,4,Caticugan
8661384013,,4,Dampigan
8661384014,,4,Guinbalot-An
8661384015,,4,Gumamela Poblacion
8661384016,,4,Hinangudtan
8661384017,,4,Igang-Igang
8661384018,,4,La Paz
8661384019,,4,Lupig
8661384020,,4,Magsaysay
8661384021,,4,Maligaya
8661384022,,4,New Manunca
8661384023,,4,Old Manunca
8661384024,,4,Pagsulhogon
8661384025,,4,Rosal Poblacion
8661384026,,4,Salvacion
8661384027,,4,San Eduardo
8661384028,,4,San Isidro
8661384029,,4,San Juan
8661384030,,4,San Pascual
8661384031,,4,San Pedro
8661384032,,4,San Roque
8661384033,,4,Santa Elena
8661384034,,4,Santan Poblacion
8661384035,,4,Tagacay
8661384036,,4,Tominamos
8661384037,,4,Tulay
8661384038,,4,Union
8661385000,,3,Santo Nino
8661385001,,4,Balatguti
8661385002,,4,Baras
8661385003,,4,Basud
8661385004,,4,Buenavista
8661385005,,4,Cabunga-An
8661385006,,4,Corocawayan
8661385007,,4,Ilijan
8661385008,,4,Ilo
8661385009,,4,Lobelobe
8661385010,,4,Pinanangnan
8661385011,,4,Sevilla
8661385012,,4,Takut
8661385013,,4,Villahermosa
8661386000,,3,Tagapul-An
8661386001,,4,Baguiw
8661386002,,4,Balocawe
8661386003,,4,Guinbarucan
8661386004,,4,Labangbaybay
8661386005,,4,Luna
8661386006,,4,Mataluto
8661386007,,4,Nipa
8661386008,,4,Pantalan
8661386009,,4,Pulangbato
8661386010,,4,San Jose
8661386011,,4,San Vicente
8661386012,,4,Suarez
8661386013,,4,Sugod
8661386014,,4,Trinidad
8661387000,,3,Talalora
8661387001,,4,Bo. Independencia
8661387002,,4,Malaguining
8661387003,,4,Mallorga
8661387004,,4,Navatas Daku
8661387005,,4,Navatas Guti
8661387006,,4,Placer
8661387007,,4,Poblacion Barangay 1
8661387008,,4,Poblacion Barangay 2
8661387009,,4,San Juan
8661387010,,4,Tatabunan
8661387011,,4,Victory
8661388000,,3,Tarangnan
8661388001,,4,Poblacion B
8661388002,,4,Poblacion C
8661388003,,4,Poblacion D
8661388004,,4,Poblacion E
8661388005,,4,San Vicente
8661388006,,4,Santa Cruz
8661388007,,4,Sugod
8661388008,,4,Talinga
8661388009,,4,Tigdaranao
8661388010,,4,Tizon
8661388011,,4,Alcazar
8661388012,,4,Awang
8661388013,,4,Bahay
8661388014,,4,Balonga-As
8661388015,,4,Balugo
8661388016,,4,Bangon Gote
8661388017,,4,Baras
8661388018,,4,Binalayan
8661388019,,4,Bisitahan
8661388020,,4,Bonga
8661388021,,4,Cabunga-An
8661388022,,4,Cagtutulo
8661388023,,4,Cambatutay Nuevo
8661388024,,4,Cambatutay Viejo
8661388025,,4,Canunghan
8661388026,,4,Catan-Agan
8661388027,,4,Dapdap
8661388028,,4,Gallego
8661388029,,4,Imelda Poblacion
8661388030,,4,Lahong
8661388031,,4,Libucan Dacu
8661388032,,4,Libucan Gote
8661388033,,4,Lucerdoni
8661388034,,4,Majacob
8661388035,,4,Mancares
8661388036,,4,Marabut
8661388037,,4,Oeste - A
8661388038,,4,Oeste - B
8661388039,,4,Pajo
8661388040,,4,Palencia
8661388041,,4,Poblacion A
8661389000,,3,Villareal
8661389001,,4,Banquil
8661389002,,4,Bino-Ongan
8661389003,,4,Burabod
8661389004,,4,Cambaguio
8661389005,,4,Canmucat
8661389006,,4,Central
8661389007,,4,Conant
8661389008,,4,Guintarcan
8661389009,,4,Himyangan
8661389010,,4,Igot
8661389011,,4,Inarumbacan
8661389012,,4,Inasudlan
8661389013,,4,Lam-Awan
8661389014,,4,Lamingao
8661389015,,4,Lawa-An
8661389016,,4,Macopa
8661389017,,4,Mahayag
8661389018,,4,Malonoy
8661389019,,4,Mercado
8661389020,,4,Miramar
8661389021,,4,Nagcaduha
8661389022,,4,Pacao
8661389023,,4,Pacoyoy
8661389024,,4,Pangpang
8661389025,,4,Patag
8661389026,,4,Plaridel
8661389027,,4,Polangi
8661389028,,4,San Andres
8661389029,,4,San Fernando
8661389030,,4,San Rafael
8661389031,,4,San Roque
8661389032,,4,Santa Rosa
8661389033,,4,Santo Niño
8661389034,,4,Soledad
8661389035,,4,Tayud
8661389036,,4,Tomabe
8661389037,,4,Ulayan
8661389038,,4,Villarosa Poblacion
8661390000,,3,Zumarraga
8661390001,,4,Alegria
8661390002,,4,Arteche
8661390003,,4,Bioso
8661390004,,4,Boblaran
8661390005,,4,Botaera
8661390006,,4,Buntay
8661390007,,4,Camayse
8661390008,,4,Canwarak
8661390009,,4,Ibarra
8661390010,,4,Lumalantang
8661390011,,4,Macalunod
8661390012,,4,Maga-An
8661390013,,4,Maputi
8661390014,,4,Marapilit
8661390015,,4,Monbon
8661390016,,4,Mualbual
8661390017,,4,Pangdan
8661390018,,4,Poblacion 1
8661390019,,4,Poblacion 2
8661390020,,4,Poro
8661390021,,4,San Isidro
8661390022,,4,Sugod
8661390023,,4,Talib
8661390024,,4,Tinaugan
8661390025,,4,Tubigan
8720000000,,2,Southern Leyte
8721442000,,3,Anahawan
8721442001,,4,Amagusan
8721442002,,4,Calintaan
8721442003,,4,Canlabian
8721442004,,4,Capacuhan
8721442005,,4,Cogon
8721442006,,4,Kagingkingan
8721442007,,4,Lewing
8721442008,,4,Lo-Ok
8721442009,,4,Mahalo
8721442010,,4,Mainit
8721442011,,4,Manigawong
8721442012,,4,Poblacion
8721442013,,4,San Vicente
8721442014,,4,Tagup-On
8721443000,,3,Bontoc
8721443001,,4,Anahao
8721443002,,4,Banahao
8721443003,,4,Baugo
8721443004,,4,Beniton
8721443005,,4,Buenavista
8721443006,,4,Bunga
8721443007,,4,Casao
8721443008,,4,Catmon
8721443009,,4,Catoogan
8721443010,,4,Cawayanan
8721443011,,4,Dao
8721443012,,4,Divisoria
8721443013,,4,Esperanza
8721443014,,4,Guinsangaan
8721443015,,4,Hibagwan
8721443016,,4,Hilaan
8721443017,,4,Himakilo
8721443018,,4,Hitawos
8721443019,,4,Lanao
8721443020,,4,Lawgawan
8721443021,,4,Mahayahay
8721443022,,4,Malbago
8721443023,,4,Mauylab
8721443024,,4,Olisihan
8721443025,,4,Paku
8721443026,,4,Pamahawan
8721443027,,4,Pamigsian
8721443028,,4,Pangi
8721443029,,4,Poblacion
8721443030,,4,Pong-On
8721443031,,4,Sampongon
8721443032,,4,San Ramon
8721443033,,4,San Vicente
8721443034,,4,Santa Cruz
8721443035,,4,Santo Niño
8721443036,,4,Taa
8721443037,,4,Talisay
8721443038,,4,Taytagan
8721443039,,4,Tuburan
8721443040,,4,Union
8721444000,,3,Hinunangan
8721444001,,4,Ambacon
8721444002,,4,Badiangon
8721444003,,4,Bangcas A
8721444004,,4,Bangcas B
8721444005,,4,Biasong
8721444006,,4,Bugho
8721444007,,4,Calag-Itan
8721444008,,4,Calayugan
8721444009,,4,Calinao
8721444010,,4,Canipaan
8721444011,,4,Catublian
8721444012,,4,Ilaya
8721444013,,4,Ingan
8721444014,,4,Labrador
8721444015,,4,Libas
8721444016,,4,Lumbog
8721444017,,4,Manalog
8721444018,,4,Manlico
8721444019,,4,Matin-Ao
8721444020,,4,Nava
8721444021,,4,Nueva Esperanza
8721444022,,4,Otama
8721444023,,4,Palongpong
8721444024,,4,Panalaron
8721444025,,4,Patong
8721444026,,4,Poblacion
8721444027,,4,Pondol
8721444028,,4,Salog
8721444029,,4,Salvacion
8721444030,,4,Santo Niño I
8721444031,,4,Santo Niño II
8721444032,,4,Tahusan
8721444033,,4,Talisay
8721444034,,4,Tawog
8721444035,,4,Toptop
8721444036,,4,Tuburan
8721444037,,4,Union
8721444038,,4,Upper Bantawon
8721445000,,3,Hinundayan
8721445001,,4,Amaga
8721445002,,4,Ambao
8721445003,,4,An-An
8721445004,,4,Baculod
8721445005,,4,Biasong
8721445006,,4,Bugho
8721445007,,4,Cabulisan
8721445008,,4,Cat-Iwing
8721445009,,4,District I
8721445010,,4,District II
8721445011,,4,District III
8721445012,,4,Hubasan
8721445013,,4,Lungsodaan
8721445014,,4,Navalita
8721445015,,4,Plaridel
8721445016,,4,Sabang
8721445017,,4,Sagbok
8721446000,,3,Libagon
8721446001,,4,Magkasag
8721446002,,4,Mayuga
8721446003,,4,Nahaong
8721446004,,4,Nahulid
8721446005,,4,Otikon
8721446006,,4,Pangi
8721446007,,4,Punta
8721446008,,4,Talisay
8721446009,,4,Tigbao
8721446010,,4,Biasong
8721446011,,4,Bogasong
8721446012,,4,Cawayan
8721446013,,4,Gakat
8721446014,,4,Jubas
8721447000,,3,Liloan
8721447001,,4,Amaga
8721447002,,4,Anilao
8721447003,,4,Bahay
8721447004,,4,Cagbungalon
8721447005,,4,Calian
8721447006,,4,Caligangan
8721447007,,4,Candayuman
8721447008,,4,Catig
8721447009,,4,Estela
8721447010,,4,Fatima
8721447011,,4,Gud-An
8721447012,,4,Guintoylan
8721447013,,4,Himayangan
8721447014,,4,Ilag
8721447015,,4,Magaupas
8721447016,,4,Malangsa
8721447017,,4,Molopolo
8721447018,,4,Pandan
8721447019,,4,Poblacion
8721447020,,4,Pres. Quezon
8721447021,,4,President Roxas
8721447022,,4,San Isidro
8721447023,,4,San Roque
8721447024,,4,Tabugon
8721448000,,3,Limasawa
8721448001,,4,Cabulihan
8721448002,,4,Lugsongan
8721448003,,4,Magallanes
8721448004,,4,San Agustin
8721448005,,4,San Bernardo
8721448006,,4,Triana
8721449000,,3,Maasin City
8721449001,,4,Abgao
8721449002,,4,Acasia
8721449003,,4,Asuncion
8721449004,,4,Bactul I
8721449005,,4,Bactul II
8721449006,,4,Badiang
8721449007,,4,Bagtican
8721449008,,4,Basak
8721449009,,4,Bato I
8721449010,,4,Bato II
8721449011,,4,Batuan
8721449012,,4,Baugo
8721449013,,4,Bilibol
8721449014,,4,Bogo
8721449015,,4,Cabadiangan
8721449016,,4,Cabulihan
8721449017,,4,Cagnituan
8721449018,,4,Cambooc
8721449019,,4,Cansirong
8721449020,,4,Canturing
8721449021,,4,Canyuom
8721449022,,4,Combado
8721449023,,4,Dongon
8721449024,,4,Gawisan
8721449025,,4,Guadalupe
8721449026,,4,Hanginan
8721449027,,4,Hantag
8721449028,,4,Hinapu Daku
8721449029,,4,Hinapu Gamay
8721449030,,4,Ibarra
8721449031,,4,Isagani
8721449032,,4,Laboon
8721449033,,4,Lanao
8721449034,,4,Lib-Og
8721449035,,4,Libertad
8721449036,,4,Libhu
8721449037,,4,Lonoy
8721449038,,4,Lunas
8721449039,,4,Mahayahay
8721449040,,4,Malapoc Norte
8721449041,,4,Malapoc Sur
8721449042,,4,Mambajao
8721449043,,4,Manhilo
8721449044,,4,Mantahan
8721449045,,4,Maria Clara
8721449046,,4,Matin-ao
8721449047,,4,Nasaug
8721449048,,4,Nati
8721449049,,4,Nonok Norte
8721449050,,4,Nonok Sur
8721449051,,4,Panan-Awan
8721449052,,4,Pansaan
8721449053,,4,Pasay
8721449054,,4,Pinascohan
8721449055,,4,Rizal
8721449056,,4,San Agustin
8721449057,,4,San Isidro
8721449058,,4,San Jose
8721449059,,4,San Rafael
8721449060,,4,Santa Cruz
8721449061,,4,Santa Rosa
8721449062,,4,Santo Niño
8721449063,,4,Santo Rosario
8721449064,,4,Soro-Soro
8721449065,,4,Tagnipa
8721449066,,4,Tam-Is
8721449067,,4,Tawid
8721449068,,4,Tigbawan
8721449069,,4,Tomoy-Tomoy
8721449070,,4,Tunga-Tunga
8721450000,,3,Macrohon
8721450001,,4,Aguinaldo
8721450002,,4,Amparo
8721450003,,4,Asuncion
8721450004,,4,Bagong Silang
8721450005,,4,Buscayan
8721450006,,4,Cambaro
8721450007,,4,Canlusay
8721450008,,4,Danao
8721450009,,4,Flordeliz
8721450010,,4,Guadalupe
8721450011,,4,Ichon
8721450012,,4,Ilihan
8721450013,,4,Laray
8721450014,,4,Lower Villa Jacinta
8721450015,,4,Mabini
8721450016,,4,Mohon
8721450017,,4,Molopolo
8721450018,,4,Rizal
8721450019,,4,Salvador
8721450020,,4,San Isidro
8721450021,,4,San Joaquin
8721450022,,4,San Roque
8721450023,,4,San Vicente Poblacion
8721450024,,4,San Vicente
8721450025,,4,Santa Cruz
8721450026,,4,Santo Niño
8721450027,,4,Santo Rosario
8721450028,,4,Sindangan
8721450029,,4,Upper Ichon
8721450030,,4,Upper Villa Jacinta
8721451000,,3,Malitbog
8721451001,,4,Abgao
8721451002,,4,Asuncion
8721451003,,4,Aurora
8721451004,,4,Benit
8721451005,,4,Caaga
8721451006,,4,Cabul-Anonan
8721451007,,4,Cadaruhan Sur
8721451008,,4,Cadaruhan
8721451009,,4,Candatag
8721451010,,4,Cantamuac
8721451011,,4,Caraatan
8721451012,,4,Concepcion
8721451013,,4,Fatima
8721451014,,4,Guinabonan
8721451015,,4,Iba
8721451016,,4,Juangon
8721451017,,4,Kauswagan
8721451018,,4,Lambonao
8721451019,,4,Mahayahay
8721451020,,4,Maningning
8721451021,,4,Maujo
8721451022,,4,New Katipunan
8721451023,,4,Pancil
8721451024,,4,Pasil
8721451025,,4,Sabang
8721451026,,4,San Antonio
8721451027,,4,San Isidro
8721451028,,4,San Jose
8721451029,,4,San Roque
8721451030,,4,San Vicente
8721451031,,4,Sangahon
8721451032,,4,Santa Cruz
8721451033,,4,Santo Niño
8721451034,,4,Taliwa
8721451035,,4,Tigbawan I
8721451036,,4,Tigbawan II
8721451037,,4,Timba
8721452000,,3,Padre Burgos
8721452001,,4,Buenavista
8721452002,,4,Bunga
8721452003,,4,Cantutang
8721452004,,4,Dinahugan
8721452005,,4,Laca
8721452006,,4,Lungsodaan
8721452007,,4,Poblacion
8721452008,,4,San Juan
8721452009,,4,Santa Sofia
8721452010,,4,Santo Rosario
8721452011,,4,Tangkaan
8721453000,,3,Pintuyan
8721453001,,4,Badiang
8721453002,,4,Balongbalong
8721453003,,4,Buenavista
8721453004,,4,Bulawan
8721453005,,4,Canlawis
8721453006,,4,Catbawan
8721453007,,4,Caubang
8721453008,,4,Cogon
8721453009,,4,Dan-An
8721453010,,4,Lobo
8721453011,,4,Mainit
8721453012,,4,Manglit
8721453013,,4,Nueva Estrella Norte
8721453014,,4,Nueva Estrella Sur
8721453015,,4,Poblacion Ibabao
8721453016,,4,Poblacion Ubos
8721453017,,4,Pociano D. Equipilag
8721453018,,4,Ponod
8721453019,,4,San Roque
8721453020,,4,Santa Cruz
8721453021,,4,Son-Ok I
8721453022,,4,Son-Ok II
8721453023,,4,Tautag
8721454000,,3,Saint Bernard
8721454001,,4,Himatagon
8721454002,,4,Himbangan
8721454003,,4,Himos-Onan
8721454004,,4,Hinabian
8721454005,,4,Hindag-An
8721454006,,4,Kauswagan
8721454007,,4,Libas
8721454008,,4,Lipanto
8721454009,,4,Magatas
8721454010,,4,Magbagacay
8721454011,,4,Mahayag
8721454012,,4,Mahayahay
8721454013,,4,Malibago
8721454014,,4,Malinao
8721454015,,4,Nueva Esperanza
8721454016,,4,Panian
8721454017,,4,San Isidro
8721454018,,4,Santa Cruz
8721454019,,4,Sug-Angon
8721454020,,4,Atuyan
8721454021,,4,Ayahag
8721454022,,4,Bantawon
8721454023,,4,Bolodbolod
8721454024,,4,Cabagawan
8721454025,,4,Carnaga
8721454026,,4,Catmon
8721454027,,4,Guinsaugon
8721454028,,4,Tabontabon
8721454029,,4,Tambis I
8721454030,,4,Tambis II
8721455000,,3,San Francisco
8721455001,,4,Anislagon
8721455002,,4,Bongawisan
8721455003,,4,Bongbong
8721455004,,4,Cahayag
8721455005,,4,Causi
8721455006,,4,Central
8721455007,,4,Dakit
8721455008,,4,Gabi
8721455009,,4,Habay
8721455010,,4,Malico
8721455011,,4,Marayag
8721455012,,4,Napantao
8721455013,,4,Pasanon
8721455014,,4,Pinamudlan
8721455015,,4,Punta
8721455016,,4,Santa Cruz
8721455017,,4,Santa Paz Norte
8721455018,,4,Santa Paz Sur
8721455019,,4,Sudmon
8721455020,,4,Tinaan
8721455021,,4,Tuno
8721455022,,4,Ubos
8721456000,,3,San Juan
8721456001,,4,Agay-Ay
8721456002,,4,Basak
8721456003,,4,Bobon A
8721456004,,4,Bobon B
8721456005,,4,Dayanog
8721456006,,4,Garrido
8721456007,,4,Minoyho
8721456008,,4,Osao
8721456009,,4,Pong-Oy
8721456010,,4,San Jose
8721456011,,4,San Roque
8721456012,,4,San Vicente
8721456013,,4,Santa Cruz
8721456014,,4,Santa Filomena
8721456015,,4,Santo Niño
8721456016,,4,Somoje
8721456017,,4,Sua
8721456018,,4,Timba
8721457000,,3,San Ricardo
8721457001,,4,Benit
8721457002,,4,Bitoon
8721457003,,4,Cabutan
8721457004,,4,Camang
8721457005,,4,Esperanza Dos
8721457006,,4,Esperanza
8721457007,,4,Inolinan
8721457008,,4,Kinachawa
8721457009,,4,Looc
8721457010,,4,Pinut-An
8721457011,,4,Poblacion
8721457012,,4,San Antonio
8721457013,,4,San Ramon
8721457014,,4,Saub
8721457015,,4,Timba
8721458000,,3,Silago
8721458001,,4,Balagawan
8721458002,,4,Catmon
8721458003,,4,Hingatungan
8721458004,,4,Imelda
8721458005,,4,Katipunan
8721458006,,4,Laguma
8721458007,,4,Mercedes
8721458008,,4,Pob. District I
8721458009,,4,Pob. District II
8721458010,,4,Puntana
8721458011,,4,Salvacion
8721458012,,4,Sap-Ang
8721458013,,4,Sudmon
8721458014,,4,Tuba-On
8721458015,,4,Tubod
8721459000,,3,Sogod
8721459001,,4,Benit
8721459002,,4,Buac Daku
8721459003,,4,Buac Gamay
8721459004,,4,Cabadbaran
8721459005,,4,Concepcion
8721459006,,4,Consolacion
8721459007,,4,Dagsa
8721459008,,4,Hibod-Hibod
8721459009,,4,Hindangan
8721459010,,4,Hipantag
8721459011,,4,Javier
8721459012,,4,Kahupian
8721459013,,4,Kanangkaan
8721459014,,4,Kauswagan
8721459015,,4,La Purisima Concepcion
8721459016,,4,Libas
8721459017,,4,Lum-An
8721459018,,4,Mabicay
8721459019,,4,Mac
8721459020,,4,Magatas
8721459021,,4,Mahayahay
8721459022,,4,Malinao
8721459023,,4,Maria Plana
8721459024,,4,Milagroso
8721459025,,4,Olisihan
8721459026,,4,Pancho Villa
8721459027,,4,Pandan
8721459028,,4,Rizal
8721459029,,4,Salvacion
8721459030,,4,San Francisco Mabuhay
8721459031,,4,San Isidro
8721459032,,4,San Jose
8721459033,,4,San Juan
8721459034,,4,San Miguel
8721459035,,4,San Pedro
8721459036,,4,San Roque
8721459037,,4,San Vicente
8721459038,,4,Santa Maria
8721459039,,4,Suba
8721459040,,4,Tampoong
8721459041,,4,Zone I
8721459042,,4,Zone II
8721459043,,4,Zone III
8721459044,,4,Zone IV
8721459045,,4,Zone V
8721460000,,3,Tomas Oppus
8721460001,,4,Anahawan
8721460002,,4,Banday
8721460003,,4,Biasong
8721460004,,4,Bogo
8721460005,,4,Cabascan
8721460006,,4,Camansi
8721460007,,4,Cambite
8721460008,,4,Canlupao
8721460009,,4,Carnaga
8721460010,,4,Cawayan
8721460011,,4,Higosoan
8721460012,,4,Hinagtikan
8721460013,,4,Hinapo
8721460014,,4,Hugpa
8721460015,,4,Iniguihan Poblacion
8721460016,,4,Looc
8721460017,,4,Luan
8721460018,,4,Maanyag
8721460019,,4,Mag-Ata
8721460020,,4,Mapgap
8721460021,,4,Maslog
8721460022,,4,Ponong
8721460023,,4,Rizal
8721460024,,4,San Agustin
8721460025,,4,San Antonio
8721460026,,4,San Isidro
8721460027,,4,San Miguel
8721460028,,4,San Roque
8721460029,,4,Tinago
9000000000,,1,Region IX (Zamboanga Peninsula)
9800000000,,2,Zamboanga Del Norte
9801576000,,3,Bacungan
9801576001,,4,Bacungan
9801576002,,4,Bogabongan
9801576003,,4,Delusom
9801576004,,4,Mangop
9801576005,,4,Manil
9801576006,,4,Mawal
9801576007,,4,Midatag
9801576008,,4,Morob
9801576009,,4,Nasibac
9801576010,,4,Rizon
9801576011,,4,Santa Maria
9801576012,,4,Sipacong
9801576013,,4,Talinga
9801576014,,4,Tinaplan
9801576015,,4,Tiniguiban
9801576016,,4,Tinuyop
9801576017,,4,Tiogan
9801576018,,4,Titik
9801577000,,3,Baliguian
9801577001,,4,Alegria
9801577002,,4,Diangas
9801577003,,4,Diculom
9801577004,,4,Guimotan
9801577005,,4,Kauswagan
9801577006,,4,Kilalaban
9801577007,,4,Linay
9801577008,,4,Lumay
9801577009,,4,Malinao
9801577010,,4,Mamad
9801577011,,4,Mamawan
9801577012,,4,Milidan
9801577013,,4,Nonoyan
9801577014,,4,Poblacion
9801577015,,4,San Jose
9801577016,,4,Tamao
9801577017,,4,Tan-Awan
9801578000,,3,Dapitan City
9801578001,,4,Aliguay
9801578002,,4,Antipolo
9801578003,,4,Aseniero
9801578004,,4,Ba-Ao
9801578005,,4,Bagting
9801578006,,4,Banbanan
9801578007,,4,Banonong
9801578008,,4,Barcelona
9801578009,,4,Baylimango
9801578010,,4,Burgos
9801578011,,4,Canlucani
9801578012,,4,Carang
9801578013,,4,Cawa-Cawa
9801578014,,4,Dampalan
9801578015,,4,Daro
9801578016,,4,Dawo
9801578017,,4,Diwa-An
9801578018,,4,Guimputlan
9801578019,,4,Hilltop
9801578020,,4,Ilaya
9801578021,,4,Kauswagan
9801578022,,4,Larayan
9801578023,,4,Linabo
9801578024,,4,Liyang
9801578025,,4,Maria Cristina
9801578026,,4,Maria Uray
9801578027,,4,Masidlakon
9801578028,,4,Matagobtob Poblacion
9801578029,,4,Napo
9801578030,,4,Opao
9801578031,,4,Oro
9801578032,,4,Owaon
9801578033,,4,Oyan
9801578034,,4,Polo
9801578035,,4,Potol
9801578036,,4,Potungan
9801578037,,4,San Francisco
9801578038,,4,San Nicolas
9801578039,,4,San Pedro
9801578040,,4,San Vicente
9801578041,,4,Santa Cruz
9801578042,,4,Santo Niño
9801578043,,4,Sicayab Bocana
9801578044,,4,Sigayan
9801578045,,4,Silinog
9801578046,,4,Sinonoc
9801578047,,4,Sulangon
9801578048,,4,Tag-Olo
9801578049,,4,Taguilon
9801578050,,4,Tamion
9801579000,,3,Dipolog City
9801579001,,4,Barra
9801579002,,4,Biasong
9801579003,,4,Central
9801579004,,4,Cogon
9801579005,,4,Dicayas
9801579006,,4,Diwan
9801579007,,4,Estaca
9801579008,,4,Galas
9801579009,,4,Gulayon
9801579010,,4,Lugdungan
9801579011,,4,Minaog
9801579012,,4,Miputak
9801579013,,4,Olingan
9801579014,,4,Punta
9801579015,,4,San Jose
9801579016,,4,Sangkol
9801579017,,4,Santa Filomena
9801579018,,4,Santa Isabel
9801579019,,4,Sicayab
9801579020,,4,Sinaman
9801579021,,4,Turno
9801580000,,3,Godod
9801580001,,4,Baluno
9801580002,,4,Banuangan
9801580003,,4,Bunawan
9801580004,,4,Dilucot
9801580005,,4,Dipopor
9801580006,,4,Guisapong
9801580007,,4,Limbonga
9801580008,,4,Lomogom
9801580009,,4,Mauswagon
9801580010,,4,Miampic
9801580011,,4,Poblacion
9801580012,,4,Raba
9801580013,,4,Rambon
9801580014,,4,San Pedro
9801580015,,4,Sarawagan
9801580016,,4,Sianan
9801580017,,4,Sioran
9801581000,,3,Gutalac
9801581001,,4,Bacong
9801581002,,4,Bagong Silang
9801581003,,4,Banganon
9801581004,,4,Bayanihan
9801581005,,4,Buenavista
9801581006,,4,Canupong
9801581007,,4,Cocob
9801581008,,4,Datagan
9801581009,,4,Imelda
9801581010,,4,Immaculada Concepcion
9801581011,,4,La Libertad
9801581012,,4,Loay
9801581013,,4,Lower Lux
9801581014,,4,Lux
9801581015,,4,Malian
9801581016,,4,Mamawan
9801581017,,4,Map
9801581018,,4,Matunoy
9801581019,,4,New Dapitan
9801581020,,4,Panganuran
9801581021,,4,Pitawe
9801581022,,4,Pitogo
9801581023,,4,Poblacion
9801581024,,4,Salvador
9801581025,,4,San Isidro
9801581026,,4,San Juan
9801581027,,4,San Roque
9801581028,,4,San Vicente
9801581029,,4,Santo Niño
9801581030,,4,Sas
9801581031,,4,Sibalic
9801581032,,4,Tipan
9801581033,,4,Upper Gutalac
9801582000,,3,Jose Dalman
9801582001,,4,Balatakan
9801582002,,4,Bitoon
9801582003,,4,Dinasan
9801582004,,4,Ilihan
9801582005,,4,Labakid
9801582006,,4,Lipay
9801582007,,4,Litalip
9801582008,,4,Lopero
9801582009,,4,Lumanping
9801582010,,4,Madalag
9801582011,,4,Manawan
9801582012,,4,Marupay
9801582013,,4,Poblacion
9801582014,,4,Sigamok
9801582015,,4,Siparok
9801582016,,4,Tabon
9801582017,,4,Tamarok
9801582018,,4,Tamil
9801583000,,3,Kalawit
9801583001,,4,Batayan
9801583002,,4,Botong
9801583003,,4,Concepcion
9801583004,,4,Daniel Maing
9801583005,,4,Fatima
9801583006,,4,Gatas
9801583007,,4,Kalawit
9801583008,,4,Marcelo
9801583009,,4,New Calamba
9801583010,,4,Palalian
9801583011,,4,Paraiso
9801583012,,4,Pianon
9801583013,,4,San Jose
9801583014,,4,Tugop*
9801584000,,3,Katipunan
9801584001,,4,Balok
9801584002,,4,Barangay Dos
9801584003,,4,Barangay Uno
9801584004,,4,Basagan
9801584005,,4,Biniray
9801584006,,4,Bulawan
9801584007,,4,Carupay
9801584008,,4,Daanglungsod
9801584009,,4,Dabiak
9801584010,,4,Dr. Jose Rizal
9801584011,,4,Fimagas
9801584012,,4,Loyuran
9801584013,,4,Malasay
9801584014,,4,Malugas
9801584015,,4,Matam
9801584016,,4,Mias
9801584017,,4,Miatan
9801584018,,4,Nanginan
9801584019,,4,New Tambo
9801584020,,4,Patik
9801584021,,4,San Antonio
9801584022,,4,San Vicente
9801584023,,4,Sanao
9801584024,,4,Santo Niño
9801584025,,4,Seres
9801584026,,4,Seroan
9801584027,,4,Singatong
9801584028,,4,Sinuyak
9801584029,,4,Sitog
9801584030,,4,Tuburan
9801585000,,3,La Libertad
9801585001,,4,El Paraiso
9801585002,,4,La Union
9801585003,,4,La Victoria
9801585004,,4,Mauswagon
9801585005,,4,Mercedes
9801585006,,4,New Argao
9801585007,,4,New Bataan
9801585008,,4,New Carcar
9801585009,,4,Poblacion
9801585010,,4,San Jose
9801585011,,4,Santa Catalina
9801585012,,4,Santa Cruz
9801585013,,4,Singaran
9801586000,,3,Labason
9801586001,,4,Antonino
9801586002,,4,Balas
9801586003,,4,Bobongan
9801586004,,4,Dansalan
9801586005,,4,Gabu
9801586006,,4,Gil Sanchez
9801586007,,4,Imelda
9801586008,,4,Immaculada
9801586009,,4,Kipit
9801586010,,4,La Union
9801586011,,4,Lapatan
9801586012,,4,Lawagan
9801586013,,4,Lawigan
9801586014,,4,Lopoc
9801586015,,4,Malintuboan
9801586016,,4,New Salvacion
9801586017,,4,Osukan
9801586018,,4,Patawag
9801586019,,4,San Isidro
9801586020,,4,Ubay
9801587000,,3,Liloy
9801587001,,4,Communal
9801587002,,4,Compra
9801587003,,4,Dela Paz
9801587004,,4,El Paraiso
9801587005,,4,Fatima
9801587006,,4,Ganase
9801587007,,4,Goaw
9801587008,,4,Goin
9801587009,,4,Kayok
9801587010,,4,La Libertad
9801587011,,4,Lamao
9801587012,,4,Mabuhay
9801587013,,4,Maigang
9801587014,,4,Malila
9801587015,,4,Mauswagon
